id,title,original_title,original_language,genres_clean,top_cast,overview,release_date,vote_average,vote_count,popularity,rating_score,popularity_score
3766,The Lady from Shanghai,The Lady from Shanghai,en,"crime, drama, mystery","Rita Hayworth, Orson Welles, Everett Sloane, Glenn Anders, Ted de Corsia, Erskine Sanford, Gus Schilling, Lou Merrill, Carl Frank, Evelyn Ellis",A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.,1947-12-24,7.2,102,8.055084,0.72,0.009199698479172074
18616,No Man's Land: The Rise of Reeker,No Man's Land: The Rise of Reeker,en,"horror, thriller","Stephen Martines, Valerie Cruz, Mircea Monroe, Desmond Askew, Michael Robert Brandon, Michael Muhney, David Stanbra, Robert Pine","A sheriff and his son who are tracking down a group of bank robbers on their way to Mexico, only to discover that they are being stalked by a far more deadly enemy — The Reeker.",2008-05-01,4.4,27,4.346271,0.44000000000000006,0.004963869117785697
18808,Highway,Highway,en,"action, adventure, drama","Jake Gyllenhaal, Selma Blair, Jared Leto, John C. McGinley, Jeremy Piven, Kimberley Kates, Mark Rolston, Arden Myrin","Jack is caught with the wife of his employer, a Vegas thug. The thug sends goons after Jack, who convinces his best friend, Pilot, to flee with him. Pilot insists that they head for Seattle, but doesn't tell Jack why. The goons learn from Pilot's drug source where the youths are headed, and they follow, hell bent on breaking Jack's feet. On the road, Jack and Pilot give a ride to Cassie, a distressed young woman. She and Jack hit it off. They pick up an aging stoner headed to Seattle for Kurt Cobain's memorial, and they help a circus sideshow family. Why is Pilot so set on Seattle, will the goons catch Jack, and is there any way the friends' competing needs can be resolved?",2002-01-01,5.6,37,3.419685,0.5599999999999999,0.003905616737671209
95755,Small Apartments,Small Apartments,en,"comedy, crime","Matt Lucas, Juno Temple, James Caan, Dolph Lundgren, Billy Crystal, Peter Stormare, DJ Qualls, Johnny Knoxville, Rebel Wilson, Rosie Perez","When a clumsy deadbeat accidentally kills his landlord, he must do everything in his power to hide the body, only to find that the distractions of lust, the death of his beloved brother, and a crew of misfit characters force him on a journey where a fortune awaits him.",2012-03-10,5.7,50,5.100741,0.5700000000000001,0.005825548091162133
198062,Coffee Town,Coffee Town,en,comedy,"Glenn Howerton, Steve Little, Ben Schwartz, Adrianne Palicki, Josh Groban, Perry Joshep, Kristen Riley, Josh Perry, Matt Walsh, Brian Huskey",Three thirty-something friends band together when their carefree existence is threatened.,2013-07-09,6.7,45,2.253589,0.67,0.002573820371827148
188652,The Ghastly Love of Johnny X,The Ghastly Love of Johnny X,en,"comedy, fantasy, music","Will Keenan, Creed Bratton, De Anna Joy Brooks, Reggie Bannister, Jed Rowen, Kate Maberly, Paul Williams","A truly mad concoction, blending 1950s juvenile delinquents, sci-fi melodrama, song-and-dance, and a touch of horror, everything in just the right combination to create an engaging big screen spectacle! This curious and curiously entertaining story involves one Jonathan Xavier and his devoted misfit gang who, incidentally, have been exiled to Earth from the far reaches of outer space. Johnny's former girlfriend Bliss has left him and stolen his Resurrection Suit, a cosmic, mind-bending uniform that gives the owner power over others. Along the way, there will be several highly stylized musical numbers, lots of genuinely humorous dialogue, and a wacky plot-twist or two, all beautifully captured on the very last of Kodak's black-and-white Plus-X film stock.",2013-04-26,6.6,8,0.209475,0.6599999999999999,0.00023924106054320105
174311,All Is Bright,All Is Bright,en,"comedy, drama","Paul Rudd, Paul Giamatti, Sally Hawkins, Peter Hermann, Michael Drayer, Halley Feiffer, Amy Landecker, Curtiss Cook, Morgan Spector, Nikki M. James","Two French Canadian ne’er-do-wells travel to New York City with a scheme to a get rich quick selling Christmas trees. Easygoing charmer Rene (Paul Rudd) clashes with misanthropic ex-con Dennis (Paul Giamatti), whose wife Rene just stole. Still, this odd couple must make an honest go of it in this fresh buddy comedy co-starring Sally Hawkins, by the director of the indie breakout hit Junebug.",2013-09-10,5.3,36,3.613577,0.53,0.004127060478980875
12602,The Torture Chamber of Dr. Sadism,Die Schlangengrube und das Pendel,de,"mystery, horror, history","Lex Barker, Christopher Lee, Karin Dor, Carl Lange, Christiane Rücker, Vladimir Medar, Dieter Eppler","In the Olden Tymes, Count Regula is drawn and quartered for killing twelve virgins in his dungeon torture chamber. Thirty-five years later, he comes back to seek revenge on the daughter of his intended thirteenth victim and the son of his prosecutor in order to attain immortal life.",1967-10-05,6.3,12,1.296784,0.63,0.0014810549204222671
153795,Straight A's,Straight A's,en,"comedy, drama","Anna Paquin, Ryan Phillippe, Luke Wilson, Powers Boothe, Riley Thomas Stewart, Ursula Parker, Christa Campbell, Tess Harper, Johnnie Brannon, Kristen Williams","Pressured by his deceased mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to Shreveport.",2013-01-16,5.2,46,4.50829,0.52,0.005148910757065558
17768,A Funny Thing Happened on the Way to the Forum,A Funny Thing Happened on the Way to the Forum,en,"comedy, music","Zero Mostel, Phil Silvers, Buster Keaton, Michael Crawford, Jack Gilford, Annette Andre, Michael Hordern, Leon Greene, Roy Kinnear, Alfie Bass",A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom.,1966-10-16,6.1,24,8.902102,0.61,0.010167076374477866
13516,Slacker Uprising,Slacker Uprising,en,documentary,"Michael Moore, Eddie Vedder, Robert Ellis Orrall, Steve Earle, Celeste Zappala, Eric Blickenstaff, Anthony Pietsch, Dante Zappala, Tim Goodrich, Abdul Henderson","Slacker Uprising is a movie of Michael Moore's tour of colleges in swing states during the 2004 election, with a goal to encourage 18–29 year olds to vote, and the response it received. The film is a re-edited version of Captain Mike Across America, which played at the Toronto International Film Festival in 2007. It is one of the first feature length films made by a known director to be released as a free and legal download online. The free download is only available to those residing in the United States and Canada. The film was also made available free for online viewing and download on the Lycos Cinema platform as well as iTunes and blip.tv. It had a one-night-only run at the Michigan Theater, where Michael Moore spoke briefly. The film is available in DVD format. Slacker Uprising features live performances or appearances by Eddie Vedder, Roseanne Barr, Joan Baez, Tom Morello, R.E.M., Steve Earle, and Viggo Mortensen. The original score is by Anti-Flag.",2007-09-27,5.9,10,1.619635,0.5900000000000001,0.001849782528191371
98549,The Legend of Hell's Gate: An American Conspiracy,The Legend of Hell's Gate: An American Conspiracy,en,"action, adventure, history, western","Eric Balfour, Lou Taylor Pucci, Henry Thomas, James Lafferty, Summer Glau, Jenna Dewan, Kevin Alejandro, Robert Buckley, Ryan Lee, Jamie Thomas King","In 1870s Texas, a ruthless bounty hunter and an Irish desperado flee the law with a young criminal claiming to possess a treasure more valuable than gold. Crossing paths with some of the West’s most notorious figures, the three outlaws fight for their lives in the pursuit of fame and fortune. Fueled by an ensemble cast and inspired by actual events, THE LEGEND OF HELL’S GATE blends legend and history into a Western spectacle that recounts a treacherous existence in post Civil War Texas.",2011-03-03,3.9,8,1.002585,0.39,0.0011450507157641974
312793,The Walking Deceased,Walking with the Dead,en,"science fiction, comedy","Tim Ogletree, Troy Ogletree, Dave Sheridan, Joey Oglesby, Sophia Taylor Ali, Danielle Garcia, Mason Dakota Galyon, Jacqui Holland, Andrew Pozza, Richard Lukens","THE WALKING DECEASED is the Scary Movie of the zombie genre, ripping on the biggest and best of zombie pop-culture, arguably the most crazed genre in the world. The story follows a group of survivors from all walks of the apocalypse – an idiotic Sheriff with definite coma-induced brain damage, his hardass son and a hobo with only a crossbow to stave off the walking dead, four squabbling friends forced to survive this zombieland together, and a lonely zombie who just needs love to fully regain his warm body – who leave their once-safe mall hideout in search of the rumored Safe Haven Ranch, a refuge untouched by the zombie virus that has ravaged humanity. But despite the comforting name, they discover that this sanctuary may not be as welcoming as advertised.",2015-03-20,4.2,35,1.332804,0.42000000000000004,0.001522193304481301
309919,The Curse of Downers Grove,The Curse of Downers Grove,en,"thriller, mystery, horror, drama","Bella Heathcote, Lucas Till, Helen Slater, Penelope Mitchell, Mark L. Young, Zane Holtz, Tom Arnold, Kevin Zegers, Martin Spanjers, Jeff Staron","The town of Downers Grove looks like your average suburban neighborhood -- but Downers Grove has a disturbing secret.... For the past eight years, one senior from every high school graduating class has met a bizarre death right before graduation day. And this year, Chrissie Swanson has a terrible feeling that she is going to be the one to die. Can Chrissie survive the curse of Downers Grove or will she, like those seniors before her, fall prey to the town's deadly secret?",2015-08-21,4.4,24,2.00163,0.44000000000000006,0.0022860584032227595
299553,Shark Lake,Shark Lake,en,thriller,"Dolph Lundgren, James Chalke, Sara Malakul Lane, Michael Aaron Milligan, Ibrahim Renno Jr., Miles Doleac, Melissa Bolona, Lance E. Nichols, Ted Ferguson, Kelsey Deanne","Meredith Hendricks happens to be the best cop in her quiet town on Lake Tahoe. When a black-market exotic species dealer named Clint is paroled from prison, something he let loose begins to make its presence known. Swimmers and land-lovers alike begin to become part of the food chain at an unbelievable rate. Meredith and her team discover that they're not just hunting one eating machine, but a whole family of them. Not everyone will make it out alive, but those who do will never forget this summer at Shark Lake.",2015-10-02,4.4,19,1.187764,0.44000000000000006,0.0013565433537894005
21309,River's Edge,River's Edge,en,"crime, drama","Crispin Glover, Keanu Reeves, Ione Skye, Daniel Roebuck, Dennis Hopper, Taylor Negron, Joshua John Miller","A group of high school friends discover that they are in the presence of a killer. One of them, Samson, has murdered his girlfriend Jamie. He brags to his friends about killing her, and when they discover he is telling the truth, their reactions vary.",1986-08-27,6.7,59,6.463806,0.67,0.007382302435066267
32235,Northfork,Northfork,en,"fantasy, drama, science fiction","James Woods, Nick Nolte, Claire Forlani, Daryl Hannah, Douglas Sebern, Ben Foster, Anthony Edwards, Duel Farnes, Mark Polish, Peter Coyote","""We are all angels. It is what we do with our wings that separates us."" In the next two days, the town of Northfork will cease to exist. The year is 1955 and Northfork is literally about to be ""dammed,"" flooded to make way for a new hydroelectric project.",2003-01-01,6.7,24,1.980265,0.67,0.0022616574710900205
329540,The Marine 4: Moving Target,The Marine 4: Moving Target,en,"thriller, action","Mike Mizanin, Melissa Roxburgh, Josh Blacker, Matthew MacCaull, Paul McGillion, Curtis Caravaggio, Danielle Moinet, Fraser Aitcheson, Primo Allon, Atlin Mitchell","WWE Superstar Mike ""The Miz"" Mizanin returns as Jake Carter where he is assigned to protect a whistleblower who wishes to expose a corrupt military defence contractor. However, the military hires a heavily armed team of mercenaries to kill her and it's up to Carter to stop them at any cost.",2015-04-10,5.8,49,3.696123,0.58,0.0042213361327992265
26388,Buried,Buried,en,"drama, thriller, mystery","Ryan Reynolds, José Luis García Pérez, Robert Paterson, Stephen Tobolowsky, Samantha Mathis, Ivana Miño, Warner Loughlin, Erik Palladino, Kali Rocha, Chris William Martin",Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,2010-09-24,6.6,827,32.841229,0.6599999999999999,0.037507914813233706
49020,Submarine,Submarine,en,"drama, comedy, romance","Craig Roberts, Sally Hawkins, Paddy Considine, Noah Taylor, Gemma Chan, Yasmin Paige, Darren Evans, Osian Cai Dulais, Lily McCann, Otis Lloyd","15-year-old deep-thinking Welsh schoolboy, Oliver Tate (Craig Roberts) struggles to initiate and maintain a relationship with Jordana (Yasmin Paige), his devilish, dark-haired classmate at their Swansea high school.  As his parents' marriage begins to fall apart, similar problems arise in his relationship with Jordana.",2011-03-18,7.4,443,8.518866,0.74,0.009729383155342722
159037,The Square,The Square,ar,"documentary, drama, history","Khalid Abdalla, Dina Abdullah, Dina Amer, Magdy Ashour, Ramy Essam, Ahmed Hassan, Aida Elkashef","The Square, a new film by Jehane Noujaim (Control Room; Rafea: Solar Mama), looks at the hard realities faced day-to-day by people working to build Egypt’s new democracy. Catapulting us into the action spread across 2011 and 2012, the film provides a kaleidoscopic, visceral experience of the struggle. Cairo’s Tahrir Square is the heart and soul of the film, which follows several young activists. Armed with values, determination, music, humor, an abundance of social media, and sheer obstinacy, they know that the thorny path to democracy only began with Hosni Mubarek’s fall. The life-and-death struggle between the people and the power of the state is still playing out.",2013-06-07,7.8,55,4.892203,0.78,0.005587377176811696
12838,One to Another,Chacun sa nuit,fr,drama,"Lizzie Brocheré, Arthur Dupont, Guillaume Baché, Pierre Perrier, Nicolas Nollet, Valérie Mairesse, Karl E. Landler, Matthieu Boujenah, Jean-Christophe Bouvet, Pierre Beziers","A story about bunch of people who live in a town in provincial France. At the center of it all is Pierre, a conceited and vain bisexual musician in his late teens who acts as a magnet, to varying degrees, for a whole array of characters - from his sister Lucie, with whom he has a heated incestuous relationship, to a city councilor with whom he participates in gay orgies. When Pierre turns up dead, Lucie investigates the reasons for his demise and charts the network of sadomasochistic relationships that crisscross the town.",2006-07-21,5.8,12,4.665026,0.58,0.005327918690543536
157293,ABCD (Any Body Can Dance),एबीसीडी,hi,"drama, music","Prabhu Deva, Ganesh Acharya, Kay Kay Menon, Lauren Gottlieb, Salman Yusuff Khan, Punit Pathak, Noorin Sha, Saroj Khan, Remo D'Souza, Prince R. Gupta","When a capable dancer is provoked by the evil design of his employer, naturally he will be out to prove his mettle.",2013-02-07,5.6,10,1.294967,0.5599999999999999,0.0014789797276450528
14048,Man on Wire,Man on Wire,en,"thriller, documentary, crime, history","Philippe Petit, Jean François Heckel, Jean-Louis Blondeau, Annie Allix, David Forman, Alan Welner, Barry Greenhouse, Jim Moore","On August 7th 1974, French tightrope walker Philippe Petit stepped out on a high wire, illegally rigged between New York's World Trade Center twin towers, then the world's tallest buildings. After nearly an hour of performing on the wire, 1,350 feet above the sidewalks of Manhattan, he was arrested. This fun and spellbinding documentary chronicles Philippe Petit's ""highest"" achievement.",2008-07-25,7.5,275,14.331992,0.75,0.01636854500907828
356987,Abandoned,Abandoned,en,"drama, thriller","Dominic Purcell, Peter Feeney, Owen Black, Siobhan Marshall, Serena Cotton, Rachel Nash, Seamus Stalker, Isla Thompson, Jack Walley, Mark Ruka",When their yacht capsizes during a storm; four men face almost certain death.,2015-08-30,5.8,27,3.068463,0.58,0.0035044866564390613
295886,Brotherly Love,Brotherly Love,en,drama,"Keke Palmer, Cory Hardrict, Eric D. Hill Jr., Quincy Brown, Nafessa Williams",West Philadelphia basketball star Sergio Taylor deals with the pressures of fame while his brother and sister have their own issues with ambition.,2015-04-24,6.9,21,1.367751,0.6900000000000001,0.0015621062169663385
38358,The Last Exorcism,The Last Exorcism,en,"horror, drama, thriller","Ashley Bell, Patrick Fabian, Iris Bahr, Louis Herthum, Caleb Landry Jones, Shanna Forrestall, Tony Bentley, Allen Boudreaux","After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable.",2010-08-27,5.6,328,14.838986,0.5599999999999999,0.016947582040939074
33511,Nowhere Boy,Nowhere Boy,en,drama,"Aaron Taylor-Johnson, Anne-Marie Duff, Kristin Scott Thomas, David Threlfall, David Morrissey, Thomas Brodie-Sangster, Josh Bolt, Ophelia Lovibond, Andrew Buchan, James Johnson",The drama tells the story of Lennon's teenage years and the start of his journey to becoming a successful musician. The story also examines the impact on his early life and personality of the two dominant females in his childhood,2009-12-25,7.2,244,1.950959,0.72,0.0022281871356309964
702,A Streetcar Named Desire,A Streetcar Named Desire,en,drama,"Vivien Leigh, Marlon Brando, Kim Hunter, Karl Malden, Rudy Bond, Nick Dennis, Peg Hillias, Wright King, Richard Garrick, Ann Dere",Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.,1951-09-18,7.6,281,14.884756,0.76,0.016999855884314477
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,en,"drama, comedy, war","Peter Sellers, George C. Scott, Sterling Hayden, Keenan Wynn, Slim Pickens, Peter Bull, James Earl Jones, Tracy Reed, Jack Creley, Frank Berry","Insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union. As soon as the actions of General ""Buck"" Turgidson are discovered, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike. Near the end is a scene that is probably the most uniquely unforgettable performance of Slim Pickens in his movie career. Peter Sellers plays multiple roles in this film.",1964-01-29,8.0,1442,41.996783,0.8,0.04796445830921436
542,The Crime of Padre Amaro,El Crimen del Padre Amaro,es,"drama, romance","Gael García Bernal, Ana Claudia Talancón, Sancho Gracia, Angélica Aragón, Ernesto Gómez Cruz, Gastón Melo, Damián Alcázar, Andrés Montiel, Pedro Armendáriz Jr., Blanca Loaria",The young Father Amaro is put to the test. He is sent to Mexico to help take care of aging Father Benito when he meets a 16-year-old girl that he begins and affair with. It turns out the girls mother had been having an affair with Father Benito. Father Amaro must soon choose between the holy or the sinful life.,2002-10-01,6.2,36,2.179428,0.62,0.0024891212130208743
84175,Beasts of the Southern Wild,Beasts of the Southern Wild,en,"drama, fantasy","Quvenzhané Wallis, Dwight Henry, Levy Easterly, Gina Montana, Lowell Landes, Pamela Harper, Amber Henry, Jonshel Alexander, Nicholas Clark, Joseph Brown","Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink in 'the Bathtub', a southern Delta community at the edge of the world. Wink’s tough love prepares her for the unraveling of the universe – for a time when he’s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack – temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink’s health fading, Hushpuppy goes in search of her lost mother.",2012-06-29,6.8,403,12.471239,0.6799999999999999,0.014243382000943933
1705,Battle for the Planet of the Apes,Battle for the Planet of the Apes,en,"action, science fiction","Roddy McDowall, Natalie Trundy, Austin Stoker, Severn Darden, Claude Akins, Paul Williams, Richard Eastham, Lew Ayres, Bobby Porter, Noah Keen","The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale.",1973-06-15,5.5,215,13.315383,0.55,0.015207477505472779
62677,Songcatcher,Songcatcher,en,"drama, music","Janet McTeer, Michael Davis, Michael Goodwin, Gregory Russell Cook, Jane Adams, E. Katherine Kerr, Emmy Rossum, Pat Carroll, Stephanie Roth Haberle, Aidan Quinn","After being denied a promotion at the university where she teaches, Doctor Lily Penleric, a brilliant musicologist, impulsively visits her sister, who runs a struggling rural school in Appalachia. There she stumbles upon the discovery of her life - a treasure trove of ancient Scots-Irish ballads, songs that have been handed down from generation to generation, preserved intact by the seclusion of the mountains. With the goal of securing her promotion, Lily ventures into the most isolated areas of the mountains to collect the songs and finds herself increasingly enchanted.",2001-03-01,5.6,9,3.363321,0.5599999999999999,0.0038412435039370785
50875,Higher Ground,Higher Ground,en,"drama, thriller","Vera Farmiga, Donna Murphy, Dagmara Domińczyk, John Hawkes, Joshua Leonard, Nina Arianda, Taissa Farmiga, Taylor Schwencke, Boyd Holbrook, Norbert Leo Butz",A chronicle of one woman's lifelong struggle with her faith.,2011-08-26,5.3,14,1.699101,0.53,0.0019405405189641411
260778,Vaalu,வாலு,ta,"comedy, romance","Silambarasan, Hansika Motwani, Santhanam, VTV Ganesh, Brahmanandam, Adithya Menon, Aadukalam Naren, Sriranjini, Misha Ghoshal, Jai","Sharp (Simbu), a happy-go-lucky guy, loves Priya (Hansika), a college student, but later learns that she is enagaged to Anbu ( Aditya), a businessman-gangster. Priya wants them to remain friends and Sharp agrees, all the while scheming to make her fall in love with him.",2015-08-14,6.7,5,0.320387,0.67,0.000365913477332639
58492,The Greatest Movie Ever Sold,The Greatest Movie Ever Sold,en,"comedy, documentary","Morgan Spurlock, Peter Berg, Paul Brennan, Ralph Nader, Brett Ratner, J.J. Abrams, Donald Trump","A documentary about branding, advertising and product placement that is financed and made possible by brands, advertising and product placement.",2011-04-22,6.4,88,0.692497,0.64,0.0007908997097648173
44562,Ed and His Dead Mother,Ed and His Dead Mother,en,comedy,"Eric Christmas, Harper Roisman, Steve Buscemi, Sam Jenkins, Ned Beatty, Miriam Margolyes","A mourning son makes a deal to reanimate his one year dead mother, however things turn into an unexpected direction.",1993-06-04,5.5,12,0.023436,0.55,2.6766217901374672e-05
37232,Travellers and Magicians,Travellers and Magicians,en,"adventure, drama, foreign","Tshewang Dendup, Sonam Lhamo, Lhakpa Dorji, Deki Yangzom, Sonam Kinga","A young government official, named Dondup, who is smitten with America (he even has a denim gho) dreams of escaping there while stuck in a beautiful but isolated village. He hopes to connect in the U.S. with a visa out of the country. He misses the one bus out of town to Thimphu, however, and is forced to hitchhike and walk along the Lateral Road to the west, accompanied by an apple seller, a Buddhist monk with his ornate, dragon-headed dramyin, a drunk, a widowed rice paper maker, and his beautiful daughter, Sonam.",2003-09-09,6.8,9,0.749699,0.6799999999999999,0.0008562300219509597
4929,Hang 'em High,Hang 'em High,en,western,"Clint Eastwood, Inger Stevens, Ed Begley, Pat Hingle, Ben Johnson, Bruce Dern, Charles McGraw, Ruth White, Alan Hale Jr., L.Q. Jones","Marshall Jed Cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. To carry out his oath for vengeance, he returns to his former job as a lawman. Before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of Wild West justice.",1968-07-31,6.7,192,11.756943,0.67,0.013427585688344498
36334,Deadline - U.S.A.,Deadline - U.S.A.,en,"crime, drama","Humphrey Bogart, Ethel Barrymore, Kim Hunter, Ed Begley, Warren Stevens, Paul Stewart, Martin Gabel, Joe De Santis, Joyce Mackenzie, Audrey Christie","With three days before his paper folds, a crusading editor tries to expose a vicious gangster.",1952-03-14,6.9,17,0.225627,0.6900000000000001,0.0002576882337614552
9783,Sublime,Sublime,en,"horror, thriller","Tom Cavanagh, Jeffrey Anderson-Gunter, Cas Anvar, Paget Brewster, Jordi Caballero, Lilyan Chauvin, Shanna Collins, Katherine Cunningham-Eves, Kyle Gallner, Dan Gerrity","Admitted to Mt. Abaddon Hospital for a routine procedure, George Grieves discovers that his condition is much more serious and complicated than originally expected; and as his own fears begin to manifest around him, he learns that Mt. Abaddon is not a place where people come to get better... it is a place where people come to die.",2007-06-15,5.3,33,6.833164,0.53,0.007804145612725251
386826,A Beginner's Guide to Snuff,A Beginner's Guide to Snuff,en,"thriller, comedy, horror","Joey Kern, Luke Edwards, Bree Williamson, Brad Greenquist, Perry Laylon Ojeda","Two brothers, desperate to break into the world of television and film, decide to enter a horror movie contest. And what could be more horrifying than the elusive snuff film?",2016-03-04,0.0,0,0.060127,0.0,6.867094998105287e-05
205126,Independence Daysaster,Independence Daysaster,en,"action, science fiction","Casey Dubois, Iain Belcher, Andrea Brooks, Nicholas Carella, Emily Holmes","When Earth is attacked by a hostile alien force, a small town firefighter and a rogue SETI scientist team up to activate the only technology capable of defeating the invaders.",2013-06-27,4.2,22,1.959405,0.42000000000000004,0.0022378332986449498
98557,Dysfunctional Friends,Dysfunctional Friends,en,"comedy, romance","Stacey Dash, Reagan Gomez-Preston, Wesley Jonathan, Persia White, Jason Weaver, Stacy Keibler, Terrell Owens, Datari Turner, Hosea Chanchez, Christian Keyes","A group of college friends are reunited after the death of their very successful friend. The will dictates that each person will receive a large sum of money if they can all successfully stay in his mansion for a week. If one person leaves, everyone forfeits the money.",2012-02-03,5.0,4,0.21544,0.5,0.0002460536774480355
104,Run Lola Run,Lola rennt,de,"action, drama, thriller","Franka Potente, Moritz Bleibtreu, Herbert Knaup, Nina Petri, Armin Rohde, Joachim Król, Heino Ferch, Lars Rudolph, Ludger Pistor, Sebastian Schipper","Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run.",1998-08-20,7.2,664,27.36562,0.72,0.031254230582275846
10894,May,May,en,"drama, horror, thriller, romance","Angela Bettis, Jeremy Sisto, Anna Faris, James Duval, Nichole Hiltz, Kevin Gage, Merle Kennedy, Chandler Riley Hecht, Rachel David, Nora Zehetner","Psychological horror about a lonely young woman traumatized by a difficult childhood, and her increasingly desperate attempts to connect with the people around her.",2002-01-13,6.3,152,8.650779,0.63,0.009880040780450423
246449,Against the Wild,Against the Wild,en,"adventure, family","Natasha Henstridge, CJ Adams, Erin Pitt, Ted Whittall, Rainbow Francks, John Tench, Jennifer Gibson, Houston, Barney","The action-packed feature film tells the dramatic tale of two siblings and their Alaskan Malamute, who must make an emergency landing when their small plane has engine problems. They find themselves in a beautiful but potentially dangerous natural environment that they must overcome together.",2013-12-29,4.9,19,2.492747,0.49000000000000005,0.00284696233892294
32579,Under the Same Moon,La misma luna,es,drama,"Kate del Castillo, Adrián Alonso Barona, Eugenio Derbez, America Ferrera, Angelina Peláez, Maya Zapata, Gabriel Porras, María Rojo, Jesse Garcia, Ernesto D'Alessio","Tells the parallel stories of nine-year-old Carlitos and his mother, Rosario. In the hopes of providing a better life for her son, Rosario works illegally in the U.S. while her mother cares for Carlitos back in Mexico.",2008-03-20,7.0,28,2.756435,0.7,0.003148119979560322
1688,Conquest of the Planet of the Apes,Conquest of the Planet of the Apes,en,"action, science fiction","Roddy McDowall, Don Murray, Ricardo Montalban, Hari Rhodes, Severn Darden, Lou Wagner, Natalie Trundy, John Randolph, Asa Maynor, Joyce Haber","In a futuristic world that has embraced ape slavery, Caesar, the son of the late simians Cornelius and Zira, surfaces after almost twenty years of hiding out from the authorities, and prepares for a slave revolt against humanity.",1972-06-29,6.1,236,18.828683,0.61,0.021504208566901734
1999,In the Bedroom,In the Bedroom,en,"drama, thriller","Tom Wilkinson, Sissy Spacek, Nick Stahl, Marisa Tomei, William Mapother, William Wise, Karen Allen, Celia Weston, Frank T. Wells, W. Clapham Murray","Summertime on the coast of Maine, ""In the Bedroom"" centers on the inner dynamics of a family in transition. Matt Fowler is a doctor practicing in his native Maine and is married to New York born Ruth Fowler, a music teacher. He is involved in a love affair with a local single mother. As the beauty of Maine's brief and fleeting summer comes to an end, these characters find themselves in the midst of unimaginable tragedy.",2001-11-23,6.4,89,6.979638,0.64,0.00797143333251045
43947,I Spit on Your Grave,I Spit on Your Grave,en,"thriller, crime, horror","Sarah Butler, Daniel Franzese, Chad Lindberg, Jeff Branson, Rodney Eastman, Andrew Howard, Tracey Walter, Mollie Milligan, Saxon Sharbino","A remake of the 1979 controversial cult classic, I Spit on Your Grave retells the horrific tale of writer Jennifer Hills who takes a retreat from the city to a charming cabin in the woods to start on her next book. But Jennifer's presence in the small town attracts the attention of a few morally deprived locals led by Johnny, the town's service station owner, his two co-workers, Andy and Stanley, who along with their socially and mentally challenged friend Matthew, set out one night to teach this city girl a lesson.",2010-06-17,6.3,519,26.281839,0.63,0.030016446045521724
24066,"Happy, Texas","Happy, Texas",en,"comedy, crime","Steve Zahn, William H. Macy, Jeremy Northam, Ally Walker, Ron Perlman, Illeana Douglas, M.C. Gainey, Mo Gaffney, Paul Dooley","Two escaped convicts roll into the village of Happy, Texas, where they're mistaken for a gay couple who work as beauty pageant consultants. They go along with it to duck the police, but the local sheriff has a secret of his own.",1999-12-03,5.5,39,2.079125,0.55,0.002374565318066036
9709,My Summer of Love,My Summer of Love,en,"drama, thriller, romance","Natalie Press, Emily Blunt, Paddy Considine, Dean Andrews","In the Yorkshire countryside, working-class tomboy Mona meets the exotic, pampered Tasmin. Over the summer season, the two young women discover they have much to teach one another, and much to explore together.",2004-08-20,6.0,59,3.939753,0.6,0.004499585563901458
